Iteration,Language_Modeling_Loss,Contrastive_Loss
312,2.4864614009857178,0.22681717574596405
313,2.5992162227630615,0.14310169219970703
314,2.6378533840179443,0.14664821326732635
315,2.554556369781494,0.14038528501987457
316,2.7663679122924805,0.1272548884153366
317,2.9684314727783203,0.07863042503595352
318,2.568908929824829,0.08731836080551147
319,2.711793899536133,0.0902901366353035
320,2.915026903152466,0.2210884690284729
321,2.7735908031463623,0.07723677903413773
322,2.6214003562927246,0.07955808192491531
323,2.631559371948242,0.11176111549139023
324,2.6349833011627197,0.1672142744064331
325,2.7746360301971436,0.15483315289020538
326,2.599647045135498,0.16467610001564026
327,2.681105852127075,0.1358714997768402
328,2.736858367919922,0.22493521869182587
329,2.5655457973480225,0.12921519577503204
330,2.5802104473114014,0.15224571526050568
331,2.7647221088409424,0.09936932474374771
332,2.6111724376678467,0.18786509335041046
333,2.7090985774993896,0.1945570558309555
334,2.5093066692352295,0.2126663774251938
335,2.6169962882995605,0.12586858868598938
336,2.581312417984009,0.14422352612018585
337,2.6117513179779053,0.08016759157180786
338,2.7583248615264893,0.09723149985074997
339,2.574852228164673,0.09359795600175858
340,2.7052972316741943,0.1761532872915268
341,2.758429765701294,0.07736124843358994
342,2.5701801776885986,0.06541737914085388
343,2.5554022789001465,0.05135596916079521
344,2.602313756942749,0.04677548632025719
345,2.520648956298828,0.07769986987113953
346,2.642343282699585,0.26015856862068176
347,2.7652533054351807,0.149459108710289
348,2.5662999153137207,0.17027626931667328
349,2.849527597427368,0.12404108047485352
350,2.6908302307128906,0.07456865161657333
351,2.587738275527954,0.0986718162894249
352,2.576385498046875,0.09437048435211182
353,2.7060556411743164,0.14694346487522125
354,2.6988251209259033,0.17756633460521698
355,2.6881532669067383,0.16320864856243134
356,2.659579277038574,0.07709499448537827
357,2.7174150943756104,0.08394354581832886
358,2.5995988845825195,0.10097701102495193
359,2.6446332931518555,0.18056778609752655
360,2.821321487426758,0.11276736110448837
361,2.479544162750244,0.14695633947849274
362,2.6287267208099365,0.07986067980527878
363,2.831376314163208,0.16712653636932373
364,2.6822478771209717,0.1258750706911087
365,2.5580780506134033,0.2520238757133484
366,2.60970401763916,0.10009296983480453
367,2.62253475189209,0.1006966158747673
368,2.770970344543457,0.11494957655668259
369,2.5540120601654053,0.10647393018007278
370,2.550837516784668,0.154923677444458
371,2.6487491130828857,0.16773168742656708
372,2.3850603103637695,0.12748806178569794
373,2.4922995567321777,0.07662742584943771
374,2.5248701572418213,0.07919009774923325
375,2.544781446456909,0.08846662193536758
376,2.7488527297973633,0.12376718968153
377,2.4797143936157227,0.20162969827651978
378,2.6850712299346924,0.2111673355102539
379,2.589489221572876,0.1420174092054367
380,2.7197978496551514,0.10260731726884842
381,2.5424201488494873,0.09029888361692429
382,2.8780956268310547,0.08833011239767075
383,2.4917287826538086,0.0961904302239418
384,2.6334526538848877,0.07861277461051941
385,2.597588062286377,0.11063992232084274
386,2.5839383602142334,0.13295629620552063
387,2.541093587875366,0.17394115030765533
388,2.602004051208496,0.10580145567655563
389,2.564753293991089,0.09934962540864944
390,2.637617826461792,0.10190140455961227
391,2.719968557357788,0.13508638739585876
392,2.4655051231384277,0.19114349782466888
393,2.7201621532440186,0.1627480536699295
394,2.6841604709625244,0.09089416265487671
395,2.4027791023254395,0.06658189743757248
396,2.502370595932007,0.09947016090154648
397,2.5050246715545654,0.07552571594715118
398,2.5865378379821777,0.07660277932882309
399,2.53952693939209,0.15345226228237152
400,2.6154637336730957,0.18432368338108063
401,2.5629184246063232,0.1542065292596817
402,2.623748540878296,0.18262211978435516
403,2.4868762493133545,0.07020166516304016
404,2.6352031230926514,0.06460493057966232
405,2.7537107467651367,0.08767667412757874
406,2.5711441040039062,0.15420441329479218
407,2.8088433742523193,0.15011043846607208
408,2.6421620845794678,0.10643003135919571
409,2.5645053386688232,0.10877957195043564
410,2.4556171894073486,0.18907682597637177
411,2.4668776988983154,0.1548645794391632
412,2.6307990550994873,0.12240797281265259
413,2.4451725482940674,0.18430256843566895
414,2.7845261096954346,0.09040526300668716
415,2.64359974861145,0.0676475539803505
416,2.4979026317596436,0.08148407936096191
417,2.503870725631714,0.06859779357910156
418,2.651815176010132,0.07298615574836731
419,2.4919540882110596,0.11092212051153183
420,2.5564827919006348,0.1321723610162735
421,2.605945587158203,0.18411289155483246
422,2.514275312423706,0.11661770939826965
423,2.6342427730560303,0.10300452262163162
424,2.6280758380889893,0.08544053882360458
425,2.582533121109009,0.11963977664709091
426,2.419088363647461,0.20088393986225128
427,2.393035650253296,0.17508898675441742
428,2.4717395305633545,0.1204821839928627
429,2.5858473777770996,0.10762229561805725
430,2.388093948364258,0.1639154702425003
431,2.5868141651153564,0.06139891967177391
432,2.5503103733062744,0.06300177425146103
433,2.5929720401763916,0.14937199652194977
434,2.704975128173828,0.11533140391111374
435,2.6158225536346436,0.17909622192382812
436,2.6309080123901367,0.19122326374053955
437,2.8445234298706055,0.07921990007162094
438,2.5956947803497314,0.06866782903671265
439,2.526444435119629,0.07647071778774261
440,2.446808338165283,0.06062563136219978
441,2.612029790878296,0.0765441358089447
442,2.5576975345611572,0.163356214761734
443,2.7431390285491943,0.12323739379644394
444,2.502889394760132,0.12338266521692276
445,2.5538413524627686,0.1971929520368576
446,2.5394179821014404,0.14410032331943512
447,2.5908079147338867,0.10149539262056351
448,2.4480955600738525,0.11189564317464828
449,2.6346163749694824,0.12368292361497879
450,2.5602915287017822,0.1633843630552292
451,2.6113133430480957,0.12475528568029404
452,2.459275960922241,0.0818185955286026
453,2.5147974491119385,0.06999329477548599
454,2.469949722290039,0.04700811579823494
455,2.628324508666992,0.04820019006729126
456,2.55285906791687,0.061218082904815674
457,2.503037214279175,0.08306020498275757
458,2.573366165161133,0.10632554441690445
459,2.6484270095825195,0.20765429735183716
460,2.570369005203247,0.18263421952724457
461,2.58150315284729,0.1445372849702835
462,2.612109661102295,0.146672785282135
463,2.721278190612793,0.12688419222831726
464,2.6867923736572266,0.124554842710495
465,2.64347243309021,0.10406661033630371
466,2.51922345161438,0.11059772968292236
467,2.57297682762146,0.11357638984918594
468,2.496447801589966,0.1601049154996872
469,2.6333205699920654,0.12677104771137238
470,2.503472089767456,0.06639037281274796
471,2.455092430114746,0.06026260927319527
472,2.3655574321746826,0.11746972054243088
473,2.462994337081909,0.1384228616952896
474,2.7243778705596924,0.221560537815094
475,2.5540974140167236,0.19445346295833588
476,2.476104259490967,0.15801627933979034
477,2.3576319217681885,0.10413026809692383
478,2.5177652835845947,0.10343510657548904
479,2.51208233833313,0.14910437166690826
480,2.5937018394470215,0.20593798160552979
481,2.598836898803711,0.06287940591573715
482,2.6121602058410645,0.12839701771736145
483,2.4856977462768555,0.07900938391685486
484,2.6088242530822754,0.14016841351985931
485,2.4376375675201416,0.09240484982728958
486,2.627146005630493,0.11411608010530472
487,2.378380298614502,0.17139281332492828
488,2.441911458969116,0.11544471234083176
489,2.393735647201538,0.13543884456157684
490,2.5053064823150635,0.09009971469640732
491,2.4406988620758057,0.09902327507734299
492,2.3894271850585938,0.14312611520290375
493,2.4730894565582275,0.10067325085401535
494,2.646784543991089,0.11738685518503189
495,2.6269495487213135,0.11437585204839706
496,2.4774556159973145,0.1569168120622635
497,2.644195795059204,0.09210038930177689
498,2.338219165802002,0.08723188191652298
499,2.6117663383483887,0.1082325354218483
500,2.4931700229644775,0.2479974776506424
501,2.666501998901367,0.23502027988433838
502,2.5705349445343018,0.11063849925994873
503,2.566706895828247,0.07676482200622559
504,2.7052676677703857,0.08054107427597046
505,2.584319829940796,0.15160517394542694
506,2.498701333999634,0.269176185131073
507,2.5856802463531494,0.13268058001995087
508,2.5382285118103027,0.06544218957424164
509,2.4858593940734863,0.05899845436215401
510,2.577033281326294,0.06031787395477295
511,2.4275662899017334,0.05371168255805969
512,2.4452927112579346,0.045219942927360535
513,2.4015204906463623,0.10125365108251572
514,2.382234573364258,0.1703803390264511
515,2.566915273666382,0.12985801696777344
516,2.499972105026245,0.23904995620250702
517,2.474029064178467,0.10453573614358902
518,2.5079843997955322,0.0943637564778328
519,2.451820135116577,0.09634055942296982
520,2.4457051753997803,0.08489784598350525
521,2.3060712814331055,0.09353309869766235
522,2.5416486263275146,0.13081763684749603
523,2.6411945819854736,0.13714154064655304
524,2.428063154220581,0.15887220203876495
525,2.2334983348846436,0.10674265772104263
526,2.52782940864563,0.08968596905469894
527,2.5273704528808594,0.09246880561113358
528,2.5542914867401123,0.08768900483846664
529,2.5255868434906006,0.05901499465107918
530,2.311188220977783,0.09115797281265259
531,2.3933169841766357,0.05452476441860199
532,2.3467094898223877,0.06173435226082802
533,2.366530179977417,0.058166805654764175
534,2.496849536895752,0.08439867943525314
535,2.4778892993927,0.1272374391555786
536,2.2898247241973877,0.16150180995464325
537,2.4605014324188232,0.1362990438938141
538,2.502967357635498,0.07505103200674057
539,2.3820738792419434,0.10742255300283432
540,2.4194796085357666,0.09637647122144699
541,2.5680572986602783,0.18412993848323822
542,2.2781734466552734,0.1755613535642624
543,2.538980722427368,0.12198256701231003
544,2.239579439163208,0.07965471595525742
545,2.5477521419525146,0.06720533967018127
546,2.312420129776001,0.06692332774400711
547,2.56181001663208,0.06663002073764801
548,2.350741147994995,0.07442565262317657
549,2.5278725624084473,0.09816911071538925
550,2.5438053607940674,0.13709832727909088
551,2.458850383758545,0.15069609880447388
552,2.364652395248413,0.09040653705596924
553,2.4263203144073486,0.07998541742563248
554,2.527360677719116,0.07080042362213135
555,2.429075002670288,0.08092235773801804
556,2.5770299434661865,0.0872749462723732
557,2.55314564704895,0.09542153030633926
558,2.609196424484253,0.08921867609024048
559,2.509326696395874,0.14269085228443146
560,2.3611323833465576,0.13647648692131042
561,2.4378137588500977,0.12910102307796478
562,2.631211519241333,0.08244258910417557
563,2.5262739658355713,0.11702907085418701
564,2.5807955265045166,0.098320372402668
565,2.5011627674102783,0.10713904350996017
566,2.601835012435913,0.18061457574367523
567,2.415348768234253,0.11071422696113586
568,2.534052848815918,0.0718177855014801
569,2.5122158527374268,0.06547387689352036
570,2.6271536350250244,0.06868744641542435
571,2.3712615966796875,0.09028872847557068
572,2.3677613735198975,0.09107189625501633
573,2.498598337173462,0.08372890204191208
574,2.308790922164917,0.08764881640672684
575,2.2884891033172607,0.1047758087515831
576,2.4205996990203857,0.08759262412786484
577,2.3767318725585938,0.1327231377363205
578,2.2741057872772217,0.15053187310695648
579,2.3908236026763916,0.11029558628797531
580,2.676555871963501,0.11258057504892349
581,2.462393045425415,0.15213871002197266
582,2.3920421600341797,0.15253718197345734
583,2.464566230773926,0.08595291525125504
584,2.4752769470214844,0.07469119876623154
585,2.431769609451294,0.11973559856414795
586,2.5420358180999756,0.20627857744693756
587,2.340245485305786,0.16506527364253998
588,2.463550567626953,0.08143772184848785
589,2.4639389514923096,0.08687138557434082
590,2.5160179138183594,0.13885730504989624
591,2.346930503845215,0.1009010374546051
592,2.4888546466827393,0.09904628247022629
593,2.4102683067321777,0.12258534878492355
594,2.337628126144409,0.15045586228370667
595,2.5382447242736816,0.12673167884349823
596,2.3510189056396484,0.1569242626428604
597,2.3342766761779785,0.19430766999721527
598,2.273207426071167,0.14016757905483246
599,2.481297254562378,0.08254595845937729
600,2.3440845012664795,0.10507436841726303
601,2.5521023273468018,0.04750629886984825
602,2.6507322788238525,0.0493231862783432
603,2.3718791007995605,0.04631757736206055
604,2.407946825027466,0.04754723235964775
605,2.4217588901519775,0.12498147040605545
606,2.5678489208221436,0.14121221005916595
607,2.273543357849121,0.3994499742984772
608,2.4104926586151123,0.09905215352773666
609,2.3954007625579834,0.05949770286679268
610,2.4925923347473145,0.050259485840797424
611,2.4900667667388916,0.04887595400214195
612,2.360764741897583,0.05027751624584198
613,2.553274631500244,0.06301047652959824
614,2.367902994155884,0.06837060302495956
615,2.3422741889953613,0.09347643703222275
616,2.601489782333374,0.08581087738275528
617,2.506395101547241,0.07815936207771301
618,2.341663360595703,0.13463586568832397
619,2.453730344772339,0.17569322884082794
620,2.2598843574523926,0.22663851082324982
621,2.327613353729248,0.25022658705711365
622,2.415877342224121,0.13885414600372314
623,2.5498318672180176,0.09703557938337326
624,2.4260802268981934,0.0809919610619545
625,2.419368267059326,0.08524835109710693
626,2.441432237625122,0.09424632042646408
627,2.50850510597229,0.13175305724143982
628,2.3363125324249268,0.14835956692695618
629,2.6550228595733643,0.10267570614814758
630,2.286170482635498,0.10201162844896317
631,2.4172606468200684,0.08905778080224991
632,2.713092803955078,0.09044346958398819
633,2.4379987716674805,0.10874861478805542
634,2.569230318069458,0.1234198734164238
635,2.316843032836914,0.11733425408601761
636,2.3005335330963135,0.10272533446550369
637,2.4117374420166016,0.09823727607727051
638,2.3986120223999023,0.11379718780517578
639,2.156996965408325,0.11037769913673401
640,2.39917254447937,0.05579480156302452
641,2.5086472034454346,0.03898681327700615
642,2.4777042865753174,0.05095560476183891
643,2.533601999282837,0.0823577269911766
644,2.2106659412384033,0.12594519555568695
645,2.3747005462646484,0.2114265412092209
646,2.5366032123565674,0.23175664246082306
647,2.5022943019866943,0.1152392029762268
648,2.6603658199310303,0.06750346720218658
649,2.445603847503662,0.061284035444259644
650,2.4839584827423096,0.08588415384292603
651,2.5714519023895264,0.08461553603410721
652,2.383974552154541,0.1110735833644867
653,2.418956995010376,0.0952061116695404
654,2.3677172660827637,0.0669136568903923
655,2.2622716426849365,0.08198940008878708
656,2.288252115249634,0.08596190065145493
657,2.1750404834747314,0.12316320091485977
658,2.3503992557525635,0.10331160575151443
659,2.267893075942993,0.20764170587062836
660,2.3309690952301025,0.06345479190349579
661,2.4919519424438477,0.06057177111506462
662,2.4392027854919434,0.08712947368621826
663,2.3424057960510254,0.2006492018699646
664,2.494281530380249,0.16757817566394806
665,2.2345945835113525,0.08516577631235123
666,2.566288948059082,0.08258172869682312
667,2.469738006591797,0.09302971512079239
668,2.3844406604766846,0.053959812968969345
669,2.5505590438842773,0.03529156371951103
670,2.422987461090088,0.07014869898557663
671,2.4339091777801514,0.06083229184150696
672,2.5315630435943604,0.06552992761135101
673,2.5794801712036133,0.04731181263923645
674,2.5253653526306152,0.07155901938676834
675,2.2124557495117188,0.08372996002435684
676,2.461005449295044,0.11187122017145157
677,2.526440143585205,0.11462376266717911
678,2.3244452476501465,0.17775845527648926
679,2.3249075412750244,0.17557752132415771
680,2.4752581119537354,0.13179810345172882
681,2.572582721710205,0.12208280712366104
682,2.5562148094177246,0.15573428571224213
683,2.4390127658843994,0.1090460792183876
684,2.287349224090576,0.09926905483007431
685,2.3797905445098877,0.0840894803404808
686,2.360663414001465,0.0997573509812355
687,2.257840871810913,0.09456530958414078
688,2.2914528846740723,0.07216057926416397
689,2.386746406555176,0.0542515367269516
690,2.4628539085388184,0.20339371263980865
691,2.7132885456085205,0.047112878412008286
692,2.3724803924560547,0.05576780438423157
693,2.36643123626709,0.09147775918245316
694,2.36067533493042,0.18839915096759796
695,2.4206767082214355,0.10229315608739853
696,2.5410025119781494,0.10667669028043747
697,2.425039768218994,0.0720936581492424
698,2.532860517501831,0.08838698267936707
699,2.3490445613861084,0.14046132564544678
700,2.484657049179077,0.09343632310628891
701,2.3541789054870605,0.10585740953683853
702,2.422799587249756,0.07593212276697159
703,2.474435806274414,0.08775971084833145
704,2.3063344955444336,0.13569924235343933
705,2.220730781555176,0.1336342841386795
706,2.3411738872528076,0.16754060983657837
707,2.435913324356079,0.12605692446231842
708,2.3533077239990234,0.09114107489585876
709,2.31992506980896,0.08850595355033875
710,2.56245493888855,0.054776787757873535
711,2.548906087875366,0.05795753002166748
712,2.4873437881469727,0.06847643852233887
713,2.3749125003814697,0.06769158691167831
714,2.4746816158294678,0.10143574327230453
715,2.386434316635132,0.12907208502292633
